Filename,locations,Answer_Probabilities,Most_Frequent_Answer
Shaw15754_D405JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ca944d6d-24d0-4d35-b0de-109c46c07583.jpeg,"{'female': 0.591, 'both': 0.318, 'male': 0.091}",female
Shaw15754_D405JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9d32cf32-af16-4118-9d0c-33e6fae7fd09.jpeg,"{'both': 0.778, 'not sure': 0.056, 'female': 0.167}",both
Shaw15754_D405JPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3e4286e6-1d36-41ef-af5c-db756b2b7244.jpeg,"{'both': 0.85, 'female': 0.15}",both
Shaw15754_D405JPEG_cropped_resized(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9eb52b52-29bc-4451-8900-2459e14c04c1.jpeg,{'both': 1.0},both
Shaw15754_D405JPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1caff201-3c1b-4532-afc4-0ef87c03a757.jpeg,"{'male': 0.895, 'both': 0.105}",male
Shaw15754_D405JPEG_cropped_resized(h).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b79a8bd4-91fc-41e9-a186-eeb738f9054c.jpeg,"{'both': 0.8, 'not sure': 0.1, 'sterile': 0.1}",both
Shaw15754_D405JPEG_cropped_resized(i).jpg,https://panoptes-uploads.zooniverse.org/subject_location/0b11903b-6759-4848-bedb-91b00230f6fc.jpeg,"{'both': 0.667, 'female': 0.167, 'male': 0.125, 'not sure': 0.042}",both
Shaw15755_D413JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/d2395c69-4a13-4a4c-a94c-8af3538781b8.png,{'both': 1.0},both
Shaw15759_D407JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/04941bbb-1b2b-429a-bd61-0af90cff547b.png,"{'both': 0.4, 'sterile': 0.2, 'male': 0.4}",both
Shaw15759_D407JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/a478e9a2-fa60-4a38-a0e7-35d81dd8ae02.png,"{'both': 0.6, 'female': 0.3, 'not sure': 0.1}",both
Shaw16061_D390JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/effaec04-5ffb-4355-b883-409d52fbeb66.png,"{'male': 0.2, 'sterile': 0.8}",sterile
Shaw16214_D388JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/db1c9eaa-e93c-4293-a500-4265e60937bf.png,"{'sterile': 0.8, 'male': 0.2}",sterile
Shaw16641_D255JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/e28865eb-2239-4467-b700-991dd0283010.png,"{'not sure': 0.083, 'sterile': 0.896, 'male': 0.021}",sterile
Shaw16641_D255JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/04efb6e7-8e60-4e15-9942-4247a5d8aafc.png,"{'female': 0.714, 'both': 0.245, 'male': 0.02, 'not sure': 0.02}",female
Shaw16641_D255JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/4c92e468-46d8-4e39-8e93-5a2d978f445d.png,"{'female': 0.92, 'male': 0.06, 'sterile': 0.02}",female
Shaw16641_D255JPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/9e7a7cf7-a091-46b8-94fa-666fbfb959f4.png,"{'male': 0.218, 'female': 0.673, 'sterile': 0.055, 'both': 0.036, 'not sure': 0.018}",female
Shaw16641_D255JPEG(e).png,https://panoptes-uploads.zooniverse.org/subject_location/e8c310ae-2846-4a07-a7cb-20a082a17725.png,"{'male': 0.06, 'sterile': 0.08, 'female': 0.8, 'not sure': 0.06}",female
Shaw16641_D255JPEG(f).png,https://panoptes-uploads.zooniverse.org/subject_location/81b976e4-d6e0-4cb6-b4e6-7957555d6613.png,"{'sterile': 0.854, 'not sure': 0.083, 'male': 0.063}",sterile
Shaw16641_D255JPEG(g).png,https://panoptes-uploads.zooniverse.org/subject_location/542832c3-af58-433e-a7cc-2798b7df3f09.png,"{'sterile': 0.923, 'male': 0.038, 'not sure': 0.038}",sterile
Shaw16641_D255JPEG(h).png,https://panoptes-uploads.zooniverse.org/subject_location/f9ac5b04-2f8f-4e36-a325-f51cf325d0b2.png,"{'female': 0.886, 'male': 0.091, 'not sure': 0.023}",female
Shaw16641_D255JPEG(i).png,https://panoptes-uploads.zooniverse.org/subject_location/a244d627-5780-471c-8566-5eb97e19bbe5.png,"{'sterile': 0.519, 'female': 0.058, 'male': 0.135, 'not sure': 0.269, 'both': 0.019}",sterile
Shaw16641_D255JPEG(j).png,https://panoptes-uploads.zooniverse.org/subject_location/dc93c889-f8e1-4090-b1f7-271a0f3d3bef.png,"{'sterile': 0.739, 'not sure': 0.261}",sterile
Shaw16732_D254JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5bd49401-61ce-4f11-a813-58fb2cecd09c.jpeg,"{'sterile': 0.761, 'female': 0.022, 'not sure': 0.065, 'male': 0.13, 'both': 0.022}",sterile
Shaw16732_D254JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1bdb78d4-032d-476a-afaf-4842f93a0462.jpeg,"{'sterile': 0.6, 'not sure': 0.189, 'male': 0.178, 'both': 0.011, 'female': 0.022}",sterile
Shaw16785_D214JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/1afe2f8d-6357-4dc1-bf86-2157f2633bad.png,{'female': 1.0},female
Shaw16785_D214JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/f5f85238-ef66-4298-af02-97d073a27305.png,"{'sterile': 0.7, 'male': 0.2, 'both': 0.1}",sterile
Shaw16792_D218JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/0b0294a3-87d7-4395-b9b4-f5827a344ab2.png,"{'female': 0.9, 'male': 0.1}",female
Shaw17030_D058JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/580135a1-81ec-4e95-ad91-610067ecb8fa.png,"{'sterile': 0.9, 'male': 0.1}",sterile
Shaw17038-D057JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/c7d86511-0a03-477f-875c-8c6596d1a942.png,"{'sterile': 0.9, 'male': 0.1}",sterile
Shaw17180A_D226JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/49303512-8079-42d0-8f45-a28341d6907b.png,"{'not sure': 0.1, 'male': 0.3, 'female': 0.4, 'sterile': 0.1, 'both': 0.1}",female
Shaw17180B_D227JPEG._ireggular or random branching_cropped_resized.jpg,https://panoptes-uploads.zooniverse.org/subject_location/2bb7cf14-99c3-4fbe-9560-25bd48a441f9.jpeg,"{'sterile': 0.375, 'not sure': 0.188, 'female': 0.125, 'male': 0.312}",sterile
Shaw17180B_D227JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/f7e79f8c-eb1b-4844-953f-728856244b6e.png,"{'not sure': 0.3, 'male': 0.5, 'sterile': 0.1, 'female': 0.1}",male
Shaw17182_D229JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/f5243aec-7bbd-4bd5-bc22-f0ee847b6261.png,{'female': 1.0},female
Shaw17182_D229JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/fc8ab2d0-1d6e-463f-b737-02dc187aa582.png,"{'female': 0.5, 'both': 0.5}",female
Shaw17182_D229JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/d2600cd2-56b9-4a3c-b42c-a3596b993e45.png,{'female': 1.0},female
Shaw17182_D229JPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/22950f3d-9b0a-4e6a-9bde-41c9d373aebf.png,"{'sterile': 0.8, 'not sure': 0.2}",sterile
Shaw17209_D233JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/66afeece-8e0d-4caf-87b9-a8693bc26d85.png,{'female': 1.0},female
Shaw17209_D233JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/6bb5ed8e-19c1-4104-91e2-bc697e9ac03a.png,{'sterile': 1.0},sterile
Shaw17209_D233JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/b2727153-30ec-4b6b-b359-99b8a523584e.png,"{'sterile': 0.6, 'female': 0.2, 'male': 0.1, 'not sure': 0.1}",sterile
Shaw17237_D240JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/98b5e234-9d53-4ee9-bd44-da7b3defea30.png,"{'female': 0.9, 'male': 0.1}",female
Shaw17619_D384JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/4afd6891-98fb-497f-be26-5bf365680d96.jpeg,"{'sterile': 0.917, 'not sure': 0.028, 'both': 0.014, 'female': 0.028, 'male': 0.014}",sterile
Shaw17619_D384JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/fb6e10f2-2ffb-43be-a557-48b5a6a530e9.jpeg,"{'male': 0.205, 'sterile': 0.693, 'not sure': 0.068, 'both': 0.011, 'female': 0.023}",sterile
Shaw17629_D382JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/e45e75a3-909d-48fc-a051-01d16542d026.png,"{'sterile': 0.106, 'male': 0.681, 'female': 0.128, 'not sure': 0.085}",male
Shaw17629_D382JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/eec10205-a7ef-4269-be57-9af369622a17.png,"{'sterile': 0.816, 'female': 0.041, 'not sure': 0.143}",sterile
Shaw17629_D382JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/c28ce4bd-7d0d-4d20-8350-9aff3620204f.png,"{'male': 0.833, 'both': 0.061, 'female': 0.045, 'not sure': 0.045, 'sterile': 0.015}",male
Shaw17629_D382JPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/1d2e8f50-e62d-42ad-b7fd-46141c702bba.png,"{'male': 0.51, 'sterile': 0.122, 'female': 0.102, 'not sure': 0.224, 'both': 0.041}",male
Shaw17629_D382JPEG(f).png,https://panoptes-uploads.zooniverse.org/subject_location/f37b3cb3-5449-45ae-a3db-c4f8235473e1.png,"{'sterile': 0.447, 'male': 0.34, 'female': 0.043, 'both': 0.021, 'not sure': 0.149}",sterile
Shaw17629_D382JPEG(g).png,https://panoptes-uploads.zooniverse.org/subject_location/1155e68b-263d-4226-9cb9-03e6309ab80c.png,"{'male': 0.882, 'sterile': 0.02, 'both': 0.059, 'not sure': 0.039}",male
Shaw17629_D382JPEG(h).png,https://panoptes-uploads.zooniverse.org/subject_location/c2ffa7a5-e2b2-4839-8609-6e4c8aaf274a.png,"{'sterile': 0.574, 'male': 0.213, 'female': 0.106, 'not sure': 0.106}",sterile
Shaw17629_D382JPEG(i).png,https://panoptes-uploads.zooniverse.org/subject_location/0f16a950-f542-4ba7-985f-98b54fba3785.png,"{'male': 0.823, 'sterile': 0.038, 'female': 0.063, 'not sure': 0.076}",male
Shaw17629_D382JPEG(j).png,https://panoptes-uploads.zooniverse.org/subject_location/425ee1c8-e5f5-4676-81ec-0b24160e1c10.png,"{'male': 0.149, 'sterile': 0.489, 'female': 0.085, 'both': 0.064, 'not sure': 0.213}",sterile
Shaw17629_D382JPEG(k).png,https://panoptes-uploads.zooniverse.org/subject_location/64811f70-5e36-415e-8287-a0d2df9809f6.png,"{'female': 0.13, 'male': 0.5, 'sterile': 0.037, 'both': 0.278, 'not sure': 0.056}",male
Shaw17710_D393JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/a6ee6ac1-32e5-45a6-9199-0e8b58ad7114.png,{'sterile': 1.0},sterile
SL35925JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/4d82ee24-a9f0-4a75-91c2-7708e60df2bc.png,"{'female': 0.826, 'male': 0.043, 'not sure': 0.043, 'both': 0.087}",female
SL35925JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/d35e6c60-2d50-4022-bc6a-576fd5c49155.png,"{'sterile': 0.86, 'male': 0.07, 'not sure': 0.07}",sterile
SL35925JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/8507555c-b88b-4559-a1ff-28305d7735d8.png,"{'male': 0.121, 'sterile': 0.224, 'female': 0.569, 'not sure': 0.086}",female
Sukkharak328_DF371JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/875ab8a7-32d2-475b-a9ac-1b3d542c280e.png,"{'sterile': 0.909, 'not sure': 0.091}",sterile
Sukkharak328_DF371JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/1ddfacf9-673f-483e-bcf4-5c6c886ef6a3.png,"{'female': 0.1, 'sterile': 0.9}",sterile
Sukkharak328_DF371JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/c7142f3c-3faa-4acc-8d76-6d9ac258b677.png,"{'sterile': 0.8, 'female': 0.1, 'not sure': 0.1}",sterile
task image_Shaw16214_D388JPEG_branching pattern like a feather.jpg,https://panoptes-uploads.zooniverse.org/subject_location/7c418948-b9f7-4305-9d77-e70ea6cdcce7.jpeg,"{'sterile': 0.923, 'male': 0.077}",sterile
task_image_AK294898_DF063JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/15e20304-328e-4f53-9be3-e64f0dc49a15.jpeg,"{'both': 0.059, 'female': 0.882, 'sterile': 0.059}",female
task_image_JL35872JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/ac5edb42-4dd7-4bda-a36c-d6abeb17e08d.jpeg,"{'sterile': 0.938, 'not sure': 0.062}",sterile
task_image_LB1185JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/3c9881b6-5f9b-443f-8f52-47c470eaa985.jpeg,{'sterile': 1.0},sterile
task_image_PDL12010JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/c708ff35-4d78-41f9-9530-4e356c91e40a.jpeg,{'sterile': 1.0},sterile
task_image_PDLS0054AJPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/13feb6eb-9348-4d50-954c-772c200a9909.jpeg,"{'sterile': 0.812, 'male': 0.062, 'not sure': 0.125}",sterile
task_image_PDLS0057DJPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/2085273d-3ecb-4ef5-a7ab-60e22d70061d.jpeg,"{nan: 0.091, 'male': 0.727, 'female': 0.091, 'not sure': 0.091}",male
task_image_PDLS0060MJPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/d8ff2d53-79f3-47f7-8707-082ee692502e.jpeg,"{'sterile': 0.889, 'female': 0.111}",sterile
task_image_PDLS0070_O_D468JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/7b8975ff-1ace-4933-805b-93d1e2272973.jpeg,{'male': 1.0},male
task_image_PDLS0072AH_D466JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/95f6b074-0410-4a3e-af32-2fbc77c1ebc3.jpeg,"{'female': 0.875, 'both': 0.125}",female
task_image_PDLS0072AK_D442JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/5793b7bd-a9f4-4afd-baeb-532db547e456.jpeg,{'sterile': 1.0},sterile
task_image_PDLS0088A_D447JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/b7270695-58f4-447d-b1bb-05f4dc467867.jpeg,"{'female': 0.867, 'not sure': 0.133}",female
task_image_PDLS04171EJPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/7f721dd2-e669-4000-9c4a-8e8ec58af696.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
task_image_PDLS9958DJPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/5da8e50b-0917-496d-872e-95c78a736581.jpeg,"{'sterile': 0.818, 'not sure': 0.182}",sterile
task_image_Shaw14860_D421JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/fc9ad504-8ac8-441d-b43a-d30a96d173da.jpeg,"{'sterile': 0.875, 'both': 0.062, 'not sure': 0.062}",sterile
task_image_Shaw15383_D426JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/d0f21552-5c34-4be4-80db-283829c9675e.jpeg,{'both': 1.0},both
task_image_Shaw16785_D214JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/a44f7d79-b604-4781-b237-8ece6e8b71b9.jpeg,"{'sterile': 0.625, 'male': 0.312, 'not sure': 0.062}",sterile
task_image_Shaw17030_D058JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/44d39a4c-e2f0-4932-9fb1-0ae0a1cf5963.jpeg,{'sterile': 1.0},sterile
task_image_Shaw17038-D057JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/21dca18e-4ed7-41ee-9bc4-3a08abaebec0.jpeg,"{'sterile': 0.875, 'male': 0.062, 'not sure': 0.062}",sterile
task_image_Shaw17180B_D227JPEG._ireggular or random branching.jpg,https://panoptes-uploads.zooniverse.org/subject_location/fb1dd453-0260-4cda-8646-6dced2d42745.jpeg,"{'male': 0.75, 'not sure': 0.125, 'sterile': 0.125}",male
TP99133JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/c0aec46a-adee-4d9d-9f5c-e4bf5620ab98.png,"{'sterile': 0.773, 'male': 0.045, 'not sure': 0.136, 'female': 0.045}",sterile
TP99133JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/04a4b0a5-20e1-47d7-b4c5-387094fa2e8f.png,"{'sterile': 0.857, 'female': 0.061, 'not sure': 0.082}",sterile
TPC0021R_D331JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/9db9d47f-43f6-4d73-bb72-d705cea9501c.png,"{'male': 0.5, 'sterile': 0.2, 'not sure': 0.3}",male
TPC0021R_D331JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/64911b04-8597-4c8b-8013-8457800bad8d.png,{'sterile': 1.0},sterile
TPC0021R_D331JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/f6ec6718-a1b0-4138-b351-d9fb28dd0613.png,"{'female': 0.4, 'both': 0.3, 'not sure': 0.1, 'male': 0.2}",female
TPC0021R_D331JPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/fed39a9b-6171-48e9-a01b-445e38da5c3d.png,"{'sterile': 0.8, 'male': 0.2}",sterile
TPC01044K_D327JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/6cee8348-63b8-42da-8482-957d7351a1c8.png,"{'male': 0.1, 'sterile': 0.7, 'not sure': 0.2}",sterile
TPC01044K_D327JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/94cb2762-a44f-4029-9e1c-7c9922a8df05.png,"{'not sure': 0.4, 'male': 0.1, 'sterile': 0.5}",sterile
TPC01044K_D327JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/e5276f9f-c496-42ba-857b-40249ea246a7.png,"{'sterile': 0.7, 'not sure': 0.3}",sterile
TPC01044K_D327JPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/62debae3-e337-4648-855f-4e11d626901f.png,{'sterile': 1.0},sterile
TPC01048_D329JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/0a558be3-3db6-46a7-b228-ba9ee0884931.jpeg,"{'male': 0.905, 'not sure': 0.048, 'sterile': 0.048}",male
TPC01048_D329JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/323762dd-a313-40c3-9169-5a93a9491cf7.jpeg,"{'female': 0.067, 'sterile': 0.8, 'not sure': 0.133}",sterile
TPC01048_D329JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e43e72e7-7aaf-45ae-95c5-c70264b606ff.jpeg,"{'male': 0.85, 'sterile': 0.1, 'not sure': 0.05}",male
TPC01048JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/7caed0b7-4cda-4435-8133-e9514b87bc31.png,"{'male': 0.774, 'sterile': 0.019, 'female': 0.151, 'not sure': 0.057}",male
TPC01048JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/f1e1b665-810d-4041-ad92-67e968ebdd24.png,"{'sterile': 0.035, 'male': 0.86, 'female': 0.035, 'not sure': 0.035, 'both': 0.035}",male
TPC01048JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/d1d7e692-1390-4392-bfc5-44c44616a78d.png,"{'sterile': 0.933, 'male': 0.044, 'not sure': 0.022}",sterile
TPC01048N_D332JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/b49550c3-a806-44e9-b066-b6bde6e7284d.png,"{'not sure': 0.1, 'female': 0.9}",female
TPC01048N_D332JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/a3677a4e-9037-482c-9050-093171c7df07.png,"{'male': 0.2, 'female': 0.7, 'both': 0.1}",female
TPC01048N_D332JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/5b3413b8-bace-43e9-acbb-dd2793eb19fa.png,"{'sterile': 0.417, 'not sure': 0.5, 'male': 0.083}",not sure
TPC9914JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/cf44750f-eb5d-43b1-9666-93b9dc62581b.jpeg,"{'sterile': 0.909, 'not sure': 0.091}",sterile
TPC99150_D328JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/c0a39273-c1d1-48fd-ad93-ae037bae80c0.png,"{'sterile': 0.682, 'male': 0.205, 'not sure': 0.114}",sterile
TPC99150_D328JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/a6ef5702-3dd8-45c8-a678-aa283c9a7661.png,"{'male': 0.295, 'sterile': 0.5, 'female': 0.045, 'not sure': 0.159}",sterile
TPC99150AJPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/c420866e-2108-4c11-83cd-290cd7ff1909.png,"{'sterile': 0.769, 'male': 0.077, 'female': 0.058, 'not sure': 0.077, 'both': 0.019}",sterile
TPC99150AJPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/17a35cec-6d07-4d25-86d3-1d58c888acff.png,"{'sterile': 0.875, 'male': 0.062, 'not sure': 0.042, 'female': 0.021}",sterile
TPC99150AJPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/87da3353-92ff-4200-b655-a953be535098.png,"{'sterile': 0.864, 'not sure': 0.091, 'female': 0.045}",sterile
TPC99150AJPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/f7515ad0-faf2-4b50-aec5-b6cc9398f1c2.png,"{'male': 0.318, 'sterile': 0.5, 'not sure': 0.136, 'both': 0.045}",sterile
WRB_58405JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e49d0fd2-cc96-4085-ac91-a4e8ae026d0a.jpeg,"{'male': 0.188, 'female': 0.562, 'sterile': 0.188, 'both': 0.062}",female
WRB_58405JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7efdc993-1822-4a66-be07-77f3d6bce637.jpeg,"{'female': 0.3, 'not sure': 0.25, 'both': 0.2, 'male': 0.25}",female
WRB_58405JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e9abd50a-e9cb-4087-a155-f9c78f5ace66.jpeg,"{'female': 0.737, 'sterile': 0.211, 'not sure': 0.053}",female
WRB_58886_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/adab4cfc-029b-4edb-b393-1ce4b28ea5f3.jpeg,{'male': 1.0},male
WRB_58886_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/be57a891-7130-40cb-9950-13a06fde6720.jpeg,"{'not sure': 0.125, 'sterile': 0.75, 'male': 0.125}",sterile
WRB_58886_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8f90fe7d-8635-4916-84a5-4287a5c8d105.jpeg,"{'sterile': 0.235, 'male': 0.588, 'both': 0.176}",male
WRB_58886JEPG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e72f35d0-348e-41cc-83c4-442330744d6c.jpeg,"{'male': 0.867, 'both': 0.067, 'sterile': 0.067}",male
WRB_58886JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/80f92773-72f2-4cde-af94-eb067bd7da58.jpeg,"{'male': 0.938, 'sterile': 0.062}",male
WRB_58886JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/674a8a09-187c-4a1a-8b87-31cb71faf1e1.jpeg,"{'sterile': 0.812, 'male': 0.125, 'not sure': 0.062}",sterile
WRB58371JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/6d1fa66a-e847-413b-9899-0afa31c5d7e2.png,"{'sterile': 0.978, 'female': 0.022}",sterile
WRB58371JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/3321fe36-32c1-454e-b8d4-3aae387505c4.png,"{'sterile': 0.818, 'male': 0.091, 'female': 0.045, 'both': 0.045}",sterile
